nid,type,createddate,etid,localapprovalstatus,"Slideshow node","Slideshow status","Slideshow created date","Slideshow photo count",Video_node,Video_status,Video_created_date,Video_type,"List items",Vertical
77958936,story,05/8/2015,10492,1,77958876,1,05/8/2015,20,N/a,N/a,N/a,N/a,N/a,No
77950741,story,05/8/2015,170941,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77925526,review,05/8/2015,386936,1,N/a,N/a,N/a,N/a,77925541,1,05/5/2015,Youtube,N/a,Yes
77974731,story,05/8/2015,372591,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77974736,story,05/8/2015,5914,1,N/a,N/a,N/a,N/a,77973851,1,05/8/2015,Youtube,N/a,No
77974766,story,05/8/2015,474686,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77974876,review,05/8/2015,308816,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77972116,story,05/8/2015,25445,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77971211,story,05/8/2015,481271,1,N/a,N/a,N/a,N/a,77971196,1,05/8/2015,Youtube,N/a,No
77974531,story,05/8/2015,15981,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77974646,story,05/8/2015,253166,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77974916,story,05/8/2015,21763,0,N/a,N/a,N/a,N/a,77974896,1,05/8/2015,Youtube,N/a,Yes
77974921,story,05/8/2015,447582,1,77974776,1,05/8/2015,18,N/a,N/a,N/a,N/a,N/a,No
77974956,story,05/8/2015,32792,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77974986,story,05/8/2015,456761,1,N/a,N/a,N/a,N/a,77974981,1,05/8/2015,5min.com,N/a,Yes
77970671,story,05/8/2015,419346,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77974966,review,05/8/2015,383656,1,N/a,N/a,N/a,N/a,77974961,1,05/8/2015,Youtube,N/a,Yes
77975056,story,05/8/2015,61953,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77780056,story,05/8/2015,37924,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77969806,story,05/8/2015,460256,1,77974971,1,05/8/2015,16,77975066,1,05/8/2015,5min.com,N/a,No
77975061,story,05/8/2015,483741,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975216,story,05/8/2015,354236,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975226,story,05/8/2015,32020,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77975276,story,05/8/2015,419271,1,N/a,N/a,N/a,N/a,77975111,1,05/8/2015,5min.com,N/a,No
77970641,story,05/8/2015,9275,1,77975231,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77975291,story,05/8/2015,24825,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77974201,story,05/8/2015,14380,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975331,story,05/8/2015,21763,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77916966,story,05/8/2015,65685,1,77975236,1,05/8/2015,6,N/a,N/a,N/a,N/a,N/a,No
77975346,story,05/8/2015,480901,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975341,story,05/8/2015,37868,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77975356,list,05/8/2015,478601,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,8,No
77975296,story,05/8/2015,467981,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975366,story,05/8/2015,477751,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77894586,story,05/8/2015,65824,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77950726,review,05/8/2015,38590,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975386,story,05/8/2015,2640,1,N/a,N/a,N/a,N/a,77975376,1,05/8/2015,5min.com,N/a,No
77975416,story,05/8/2015,1183,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77975441,story,05/8/2015,406256,1,N/a,N/a,N/a,N/a,77975406,1,05/8/2015,5min.com,N/a,Yes
77975451,story,05/8/2015,6458,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975456,story,05/8/2015,214306,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77974706,story,05/8/2015,59837,0,N/a,N/a,N/a,N/a,77974631,1,05/8/2015,Youtube,N/a,No
77975471,review,05/8/2015,6614,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77974746,story,05/8/2015,66539,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975071,story,05/8/2015,396526,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77810986,story,05/8/2015,42086,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
76143862,story,05/8/2015,16041,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975486,story,05/8/2015,337291,1,N/a,N/a,N/a,N/a,77985981,1,05/8/2015,5min.com,N/a,No
77975721,story,05/8/2015,155496,1,N/a,N/a,N/a,N/a,77975716,1,05/8/2015,5min.com,N/a,Yes
77975791,story,05/8/2015,449932,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975476,story,05/8/2015,413131,0,77975596,1,05/8/2015,15,N/a,N/a,N/a,N/a,N/a,No
77975796,story,05/8/2015,322366,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975786,story,05/8/2015,14380,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975806,story,05/8/2015,479281,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975826,story,05/8/2015,268406,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975856,story,05/8/2015,492317,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975811,story,05/8/2015,479586,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77846746,review,05/8/2015,892,0,77846586,1,05/8/2015,14,N/a,N/a,N/a,N/a,N/a,No
77975881,story,05/8/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975886,story,05/8/2015,13474,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975916,story,05/8/2015,74824,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77975946,story,05/8/2015,372591,0,N/a,N/a,N/a,N/a,77975906,1,05/8/2015,5min.com,N/a,No
77975961,story,05/8/2015,320536,1,77975566,1,05/8/2015,8,77975891,1,05/8/2015,Youtube,N/a,No
77971746,story,05/8/2015,302711,1,N/a,N/a,N/a,N/a,77975996,1,05/8/2015,Youtube,N/a,Yes
77975541,story,05/8/2015,34468,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77976026,story,05/8/2015,449932,1,N/a,N/a,N/a,N/a,77977181,1,05/8/2015,5min.com,N/a,No
77976076,story,05/8/2015,302711,1,N/a,N/a,N/a,N/a,77976071,1,05/8/2015,Youtube,N/a,Yes
77976116,story,05/8/2015,35107,1,77976061,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77976081,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976131,review,05/8/2015,302711,1,N/a,N/a,N/a,N/a,77976126,1,05/8/2015,Youtube,N/a,Yes
77972741,story,05/8/2015,462861,1,N/a,N/a,N/a,N/a,77972721,1,05/7/2015,5min.com,N/a,Yes
77976166,story,05/8/2015,377731,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976186,review,05/8/2015,302711,1,N/a,N/a,N/a,N/a,77976181,1,05/8/2015,Youtube,N/a,Yes
77976176,story,05/8/2015,416846,1,77976021,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77976191,story,05/8/2015,424836,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77775521,review,05/8/2015,304611,1,77775456,1,05/8/2015,11,77775516,1,05/8/2015,5min.com,N/a,Yes
77976206,story,05/8/2015,1224,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976281,story,05/8/2015,2293,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976336,story,05/8/2015,50483,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976351,review,05/8/2015,468491,1,77976296,1,05/8/2015,7,N/a,N/a,N/a,N/a,N/a,No
77976276,story,05/8/2015,408891,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
73179277,story,05/8/2015,40995,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77971881,story,05/8/2015,7709,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77954446,story,05/8/2015,482236,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976371,story,05/8/2015,33967,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976401,story,05/8/2015,23497,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77970021,story,05/8/2015,306981,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976431,story,05/8/2015,670,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976436,story,05/8/2015,445102,1,N/a,N/a,N/a,N/a,77976146,1,05/8/2015,Youtube,N/a,No
77976466,story,05/8/2015,5030,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77976481,story,05/8/2015,17609,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976486,story,05/8/2015,25445,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976601,story,05/8/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976606,story,05/8/2015,72873,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77976631,story,05/8/2015,449932,1,N/a,N/a,N/a,N/a,77976161,1,05/8/2015,Youtube,N/a,No
77976626,story,05/8/2015,254586,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976661,story,05/8/2015,426296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77976671,story,05/8/2015,21670,1,N/a,N/a,N/a,N/a,77976646,1,05/8/2015,5min.com,N/a,No
77976666,story,05/8/2015,12458,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77976726,review,05/8/2015,480146,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77937486,story,05/8/2015,385346,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77976756,story,05/8/2015,22516,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976896,story,05/8/2015,433591,1,77976766,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77976901,story,05/8/2015,670,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976936,review,05/8/2015,480146,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976946,story,05/8/2015,491716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976981,story,05/8/2015,3334,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77851776,story,05/8/2015,323346,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77976996,story,05/8/2015,3259,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977011,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977031,story,05/8/2015,2811,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977066,review,05/8/2015,459951,1,N/a,N/a,N/a,N/a,77977046,1,05/8/2015,Youtube,N/a,Yes
77977111,story,05/8/2015,5940,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977146,story,05/8/2015,20753,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977151,story,05/8/2015,445592,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77967901,story,05/8/2015,483616,1,N/a,N/a,N/a,N/a,77967876,1,05/8/2015,5min.com,N/a,No
77977166,story,05/8/2015,392991,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977156,story,05/8/2015,492337,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977191,story,05/8/2015,2811,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977196,story,05/8/2015,489382,1,N/a,N/a,N/a,N/a,77977081,1,05/8/2015,5min.com,N/a,No
74814307,review,05/8/2015,35958,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977051,story,05/8/2015,68883,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977246,story,05/8/2015,301201,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977276,story,05/8/2015,66106,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977356,story,05/8/2015,450182,1,N/a,N/a,N/a,N/a,77977021,1,05/8/2015,5min.com,N/a,No
77977361,review,05/8/2015,7315,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977266,story,05/8/2015,415291,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977241,story,05/8/2015,14380,0,N/a,N/a,N/a,N/a,77977096,1,05/8/2015,Youtube,N/a,No
77961081,story,05/8/2015,491736,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977401,story,05/8/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977416,story,05/8/2015,318401,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977201,story,05/8/2015,60204,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977461,story,05/8/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977561,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977636,story,05/8/2015,4525,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977651,story,05/8/2015,484056,0,N/a,N/a,N/a,N/a,77977576,1,05/8/2015,Youtube,N/a,Yes
77977701,story,05/8/2015,219786,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977751,story,05/8/2015,10194,1,N/a,N/a,N/a,N/a,77977571,1,05/8/2015,5min.com,N/a,Yes
77977761,story,05/8/2015,436836,1,77977441,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77977696,story,05/8/2015,395581,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977486,story,05/8/2015,339701,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977681,review,05/8/2015,159061,1,N/a,N/a,N/a,N/a,77977641,1,05/8/2015,Vimeo,N/a,Yes
77977816,story,05/8/2015,21670,1,N/a,N/a,N/a,N/a,77977781,1,05/8/2015,5min.com,N/a,No
77977821,story,05/8/2015,409011,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977826,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977841,story,05/8/2015,461011,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977846,story,05/8/2015,50884,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977891,story,05/8/2015,346791,0,77977851,1,05/8/2015,6,N/a,N/a,N/a,N/a,N/a,No
77977901,story,05/8/2015,13996,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77977756,story,05/8/2015,423586,1,77977906,1,05/8/2015,6,N/a,N/a,N/a,N/a,N/a,No
77977941,story,05/8/2015,318401,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977956,story,05/8/2015,29460,1,77977426,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77977971,story,05/8/2015,332331,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77977981,story,05/8/2015,472006,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77934921,story,05/8/2015,363376,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77978006,story,05/8/2015,386511,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77978016,story,05/8/2015,488552,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978111,story,05/8/2015,350611,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978131,story,05/8/2015,9182,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978116,story,05/8/2015,386641,0,77977996,1,05/8/2015,15,N/a,N/a,N/a,N/a,N/a,No
77978166,story,05/8/2015,35373,1,N/a,N/a,N/a,N/a,77977961,1,05/8/2015,Youtube,N/a,No
77978251,story,05/8/2015,416326,1,N/a,N/a,N/a,N/a,77977946,1,05/8/2015,5min.com,N/a,No
77978241,story,05/8/2015,242831,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77978371,story,05/8/2015,409011,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978391,story,05/8/2015,428131,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978301,review,05/8/2015,13284,1,77978146,1,05/8/2015,9,N/a,N/a,N/a,N/a,N/a,Yes
77978461,story,05/8/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978481,story,05/8/2015,247236,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978486,story,05/8/2015,5303,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77978551,story,05/8/2015,490237,1,77978411,1,05/8/2015,5,77978466,1,05/8/2015,5min.com,N/a,Yes
77978596,story,05/8/2015,477821,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978306,story,05/8/2015,177566,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978706,story,05/8/2015,483886,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77978631,story,05/8/2015,408626,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978796,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978611,story,05/8/2015,40107,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978806,story,05/8/2015,17155,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978816,story,05/8/2015,151921,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978831,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978856,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978896,story,05/8/2015,30815,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77966256,story,05/8/2015,67118,1,77966126,1,05/8/2015,5,77978781,1,05/8/2015,Youtube,N/a,Yes
77978916,story,05/8/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978921,story,05/8/2015,360481,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978956,story,05/8/2015,386786,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978976,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978886,story,05/8/2015,408081,1,N/a,N/a,N/a,N/a,77978826,1,05/8/2015,5min.com,N/a,No
77979231,story,05/8/2015,360481,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77978881,story,05/8/2015,436761,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77978476,story,05/8/2015,492961,0,N/a,N/a,N/a,N/a,77979116,1,05/8/2015,Youtube,N/a,No
77979256,story,05/8/2015,424836,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979261,story,05/8/2015,342756,1,77979056,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77979286,story,05/8/2015,57173,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77979291,story,05/8/2015,25082,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979311,story,05/8/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979331,story,05/8/2015,6207,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979336,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979356,list,05/8/2015,403926,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,21,No
77979321,story,05/8/2015,455831,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979376,story,05/8/2015,489382,1,N/a,N/a,N/a,N/a,77979246,1,05/8/2015,Youtube,N/a,No
77979361,story,05/8/2015,387181,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979401,story,05/8/2015,18879,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979406,story,05/8/2015,218631,1,77978561,1,05/8/2015,7,77978541,1,05/8/2015,5min.com,N/a,No
77973021,story,05/8/2015,70968,1,77978901,1,05/8/2015,20,N/a,N/a,N/a,N/a,N/a,No
77979421,story,05/8/2015,14084,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979466,story,05/8/2015,379666,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77979066,review,05/8/2015,426161,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979521,story,05/8/2015,8107,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979526,story,05/8/2015,483366,1,N/a,N/a,N/a,N/a,77979451,1,05/8/2015,Youtube,N/a,No
77979556,story,05/8/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979561,story,05/8/2015,18879,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979581,story,05/8/2015,465996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979596,story,05/8/2015,69484,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979641,story,05/8/2015,444352,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77979476,story,05/8/2015,301331,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979661,story,05/8/2015,211716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979666,story,05/8/2015,155496,1,77979861,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77930761,story,05/8/2015,801,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979441,story,05/8/2015,6377,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979676,story,05/8/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979536,story,05/8/2015,16819,0,N/a,N/a,N/a,N/a,77979471,1,05/8/2015,Youtube,N/a,No
77979611,review,05/8/2015,227241,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77979481,story,05/8/2015,23677,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979801,story,05/8/2015,50809,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979816,story,05/8/2015,455351,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979826,story,05/8/2015,61276,1,N/a,N/a,N/a,N/a,77979696,1,05/8/2015,5min.com,N/a,No
77979841,story,05/8/2015,52423,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979891,review,05/8/2015,423346,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77979951,story,05/8/2015,489382,1,N/a,N/a,N/a,N/a,77979856,1,05/8/2015,5min.com,N/a,No
77979976,story,05/8/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979981,story,05/8/2015,18689,1,77979681,1,05/8/2015,11,N/a,N/a,N/a,N/a,N/a,No
77980006,story,05/8/2015,373421,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979241,story,05/8/2015,481271,1,N/a,N/a,N/a,N/a,77979071,1,05/8/2015,Youtube,N/a,No
77980011,story,05/8/2015,326431,1,77986146,1,05/8/2015,14,77979971,1,05/8/2015,Youtube,N/a,Yes
77980016,story,05/8/2015,479541,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77980061,story,05/8/2015,187931,1,77979811,1,05/8/2015,7,77979796,1,05/8/2015,5min.com,N/a,No
77980081,story,05/8/2015,373841,1,N/a,N/a,N/a,N/a,77980076,1,05/8/2015,5min.com,N/a,Yes
77980131,story,05/8/2015,6691,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77980021,story,05/8/2015,71683,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77979846,story,05/8/2015,261411,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
77980161,story,05/8/2015,333461,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77980181,story,05/8/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77980201,story,05/8/2015,492287,1,77980086,1,05/8/2015,5,N/a,N/a,N/a,N/a,N/a,No
77980051,story,05/8/2015,395136,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77980256,story,05/8/2015,489457,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
